date,spot_close,fut_close,volume,next_day_pred,next_month_pred,ffb_price,oer,production,spot_ret,fut_ret,log_ret_spot,log_ret_fut,basis,basis_pct,spot_ma_5,fut_ma_5,spot_std_5,fut_std_5,basis_mean_5,basis_std_5,spot_ma_20,fut_ma_20,spot_std_20,fut_std_20,basis_mean_20,basis_std_20,spot_ma_60,fut_ma_60,spot_std_60,fut_std_60,basis_mean_60,basis_std_60,hr_ols_5,hr_ols_20,hr_ols_60,volume_z,dayofweek,month,sin_doy,cos_doy,is_month_end,hedge_ratio_target
2005-07-24 21:00:00,1709.57,1369.25,3391.75,1392.76,1423.48,42.83302110141619,19.68,1253581.0,0.0,-0.00309428467419004,0.0,-0.0030990818714977664,-340.31999999999994,-0.19906760179460328,1709.57,1382.1,0.0,15.238315195585193,-327.4699999999999,15.238315195585086,1709.57,1408.65,0.0,17.744977050599765,-300.91999999999996,17.744977050599903,1709.57,1406.7166666666667,0.0,19.52114600229551,-302.8533333333333,19.521146002295477,0.0,0.0,0.0,0.8183644598837971,6,7,-0.3754703786876202,-0.9268343944460494,0,0.0
2005-07-25 21:00:00,1709.57,1365.0,2593.0,1391.24,1422.52,42.83302110141619,19.68,1253581.0,0.0,-0.0031038889903232114,0.0,-0.0031087160447702544,-344.56999999999994,-0.20155360704738615,1709.57,1373.5,0.0,6.719840027857943,-336.06999999999994,6.71984002785777,1709.57,1405.45,0.0,19.55989452129554,-304.11999999999995,19.559894521295718,1709.57,1405.85,0.0,20.19938747183409,-303.7199999999999,20.19938747183407,0.0,-1.281189917206139e-12,0.0,0.2876587076010367,0,7,-0.3913578365610259,-0.9202385798054075,0,-1.281189917206139e-12
2005-07-26 21:00:00,1709.57,1363.0,2058.0,1389.72,1421.56,42.83302110141619,19.68,1253581.0,0.0,-0.00146520146520146,0.0,-0.0014662759225272382,-346.56999999999994,-0.20272349187222516,1709.57,1369.7,0.0,6.050309909418025,-339.86999999999995,6.050309909417821,1709.57,1403.05,0.0,21.67365609261735,-306.51999999999987,21.673656092617556,1709.57,1404.9708333333333,0.0,20.897099165460098,-304.5991666666666,20.89709916546008,0.0,0.0,0.0,-0.04721355980344374,1,7,-0.4071294853542516,-0.9133704517637858,0,0.0
2005-07-27 21:00:00,1709.57,1378.0,1935.0,1388.2,1420.6,42.83302110141619,19.68,1253581.0,0.0,0.011005135730007387,0.0,0.010945019877071083,-331.56999999999994,-0.1939493556859327,1709.57,1369.75,0.0,6.133922073192816,-339.81999999999994,6.133922073192605,1709.57,1401.1,0.0,22.102690953103817,-308.4699999999999,22.102690953104055,1709.57,1404.3625,0.0,21.144800669171197,-305.20749999999987,21.144800669171183,0.0,0.0,0.0,-0.14589357841542203,2,7,-0.4227806579826773,-0.9062320427107697,0,0.0
2005-07-28 21:00:00,1709.57,1377.0,1554.0,1386.68,1419.64,42.83302110141619,19.68,1253581.0,0.0,-0.0007256894049346707,0.0,-0.0007259528449496955,-332.56999999999994,-0.19453429809835218,1709.57,1370.45,0.0,6.829165395566428,-339.11999999999995,6.829165395566246,1709.57,1399.025,0.0,22.330045254155383,-310.54499999999996,22.330045254155664,1709.57,1403.7583333333334,0.0,21.402863278009665,-305.8116666666666,21.402863278009658,0.0,-9.830312469965644e-13,0.0,-0.41649641758727995,3,7,-0.4383067230125192,-0.898825465016444,0,-9.830312469965644e-13
2005-07-29 21:00:00,1709.57,1371.75,1982.5,1385.16,1418.68,42.83302110141619,19.68,1253581.0,0.0,-0.0038126361655773655,0.0,-0.003819922789569219,-337.81999999999994,-0.19760524576355454,1709.57,1370.95,0.0,6.810836952974424,-338.61999999999995,6.8108369529742445,1709.57,1396.6125,0.0,22.55001385808875,-312.9574999999999,22.55001385808909,1709.57,1403.0875,0.0,21.767834349979214,-306.48249999999996,21.76783434997921,0.0,9.639464381136593e-13,0.0,-0.12858505058731348,4,7,-0.45370308603134424,-0.8911529104063088,0,9.639464381136593e-13
2005-07-30 21:00:00,1709.57,1366.5,2411.0,1383.64,1417.72,42.83302110141619,19.68,1253581.0,0.0,-0.003827227993439042,0.0,-0.00383457057096237,-343.06999999999994,-0.20067619342875692,1709.57,1371.25,0.0,6.50960828314591,-338.31999999999994,6.509608283145732,1709.57,1393.8625,0.0,22.708315628513787,-315.70749999999987,22.708315628514207,1709.57,1402.6458333333333,0.0,22.239703943559473,-306.9241666666666,22.239703943559466,0.0,0.0,-9.574395645140937e-13,0.14502653957025294,5,7,-0.46896519100763184,-0.8832166493127127,0,0.0
2005-07-31 21:00:00,1709.57,1361.25,2839.5,1382.12,1416.76,42.83302110141619,19.68,1253581.0,0.0,-0.0038419319429198184,0.0,-0.003849331120952648,-348.31999999999994,-0.20374714109395928,1709.57,1370.9,0.0,7.0856368803377245,-338.66999999999996,7.085636880337536,1709.57,1390.775,0.0,22.736028098245352,-318.79499999999996,22.736028098245853,1709.57,1402.1666666666667,0.0,22.818957080898475,-307.4033333333333,22.818957080898468,-1.1593708136629393e-11,0.0,0.0,0.40398265464226557,6,7,-0.48408852163897587,-0.8750190302029955,1,0.0
2005-08-01 21:00:00,1709.57,1356.0,3268.0,1380.6,1415.8,42.83302110141619,19.68,1253581.0,0.0,-0.0038567493112947604,0.0,-0.003864205746829441,-353.56999999999994,-0.20681808875916163,1709.57,1366.5,0.0,8.300978857942136,-343.06999999999994,8.30097885794196,1709.57,1387.575,0.0,22.90944702863616,-321.99499999999995,22.90944702863672,1709.57,1401.5833333333333,0.0,23.545064376577418,-307.9866666666666,23.54506437657741,8.447370291296572e-12,0.0,8.542197507772662e-13,0.6432849505223635,0,8,-0.4990686026885319,-0.8665624788845385,0,0.0
2005-08-02 21:00:00,1709.57,1366.0,1412.0,1379.08,1414.84,42.83302110141619,19.68,1253581.0,0.0,0.007374631268436627,0.0,0.007347571630394789,-343.56999999999994,-0.20096866463496665,1709.57,1364.3,0.0,5.946112175195012,-345.2699999999999,5.946112175194763,1709.57,1384.925,0.0,22.13536406082481,-324.6449999999999,22.135364060825438,1709.57,1401.175,0.0,23.94950992032465,-308.3949999999999,23.949509920324637,0.0,1.0003988658004323e-12,8.256122182110131e-13,-0.6868141129108603,1,8,-0.5139010013093103,-0.8578494977869301,0,1.0003988658004323e-12
2005-08-03 21:00:00,1709.57,1352.0,3558.0,1377.56,1413.88,42.83302110141619,19.68,1253581.0,0.0,-0.010248901903367469,0.0,-0.010301783527825847,-357.56999999999994,-0.20915785840883963,1709.57,1360.35,0.0,6.308724118235161,-349.2199999999999,6.308724118234961,1709.57,1381.625,0.0,21.86298542237402,-327.9449999999999,21.86298542237472,1709.57,1400.5416666666667,0.0,24.739454467401522,-309.0283333333333,24.739454467401504,1.4625040430518708e-11,0.0,-7.737294647064864e-13,0.7772066114389986,2,8,-0.5285813283559292,-0.8488826652214553,0,0.0
2005-08-04 21:00:00,1709.57,1344.0,1282.0,1376.04,1412.92,42.83302110141619,19.68,1253581.0,0.0,-0.00591715976331364,0.0,-0.005934735519814716,-365.56999999999994,-0.2138373977081956,1709.57,1355.85,0.0,8.477175237070513,-353.7199999999999,8.477175237070401,1709.57,1378.0125,0.0,21.809654278251017,-331.55749999999995,21.809654278251806,1709.57,1399.7833333333333,0.0,25.759952275633953,-309.78666666666663,25.75995227563392,8.099865842889712e-12,1.0305023026368735e-12,0.0,-0.9429413208104814,3,8,-0.5431052396834317,-0.8396646346181327,0,1.0305023026368735e-12
2005-08-05 21:00:00,1709.57,1345.25,1686.0,1374.52,1411.96,42.83302110141619,19.68,1253581.0,0.0,0.0009300595238095344,0.0,0.000929627286433643,-364.31999999999994,-0.21310621969267124,1709.57,1352.65,0.0,8.936582120699253,-356.91999999999996,8.936582120699143,1709.57,1374.55,0.0,21.200577201675426,-335.0199999999999,21.20057720167634,1709.57,1399.0541666666666,0.0,26.67336526477348,-310.51583333333326,26.673365264773437,0.0,0.0,-6.656006673187749e-13,-0.6764276688284261,4,8,-0.5574684374327892,-0.8301981337405212,0,0.0
2005-08-06 21:00:00,1709.57,1346.5,2090.0,1373.0,1411.0,42.83302110141619,19.68,1253581.0,0.0,0.0009291953168555356,0.0,0.0009287638821247057,-363.06999999999994,-0.21237504167714685,1709.57,1350.75,0.0,9.055385138137508,-358.81999999999994,9.055385138137392,1709.57,1371.2375,0.0,20.06297240794824,-338.3324999999999,20.06297240794933,1709.57,1398.3458333333333,0.0,27.49649791516863,-311.22416666666663,27.496497915168572,0.0,0.0,0.0,-0.4056632837636983,5,8,-0.5716666713027052,-0.8204859638785327,0,0.0
2005-08-07 21:00:00,1709.57,1347.75,2494.0,1365.0,1405.0,42.83302110141619,19.68,1253581.0,0.0,0.0009283327144449238,0.0,0.0009279020801251647,-361.81999999999994,-0.2116438636616225,1709.57,1347.1,0.0,3.075101624337262,-362.4699999999999,3.075101624336921,1709.57,1368.075,0.0,18.37978365945602,-341.4949999999999,18.379783659457335,1709.57,1398.1083333333333,0.0,27.87469566097706,-311.46166666666664,27.874695660976997,0.0,0.0,-6.094654688352391e-13,-0.1292108041016726,6,8,-0.5856957398073508,-0.8105309990194823,0,0.0
2005-08-08 21:00:00,1709.57,1349.0,2898.0,1357.0,1399.0,42.83302110141619,19.68,1253581.0,0.0,0.0009274717121128262,0.0,0.0009270418759772525,-360.56999999999994,-0.2109126856460981,1709.57,1346.5,0.0,1.9764235376056236,-363.06999999999994,1.976423537605137,1709.57,1364.975,0.0,15.807414149861673,-344.5949999999999,15.807414149863343,1709.57,1397.7083333333333,0.0,28.408199112864605,-311.8616666666666,28.408199112864537,0.0,0.0,0.0,0.1782386983880631,0,8,-0.5995514915196489,-0.8003361849976323,0,0.0
2005-08-09 21:00:00,1709.57,1357.0,2225.0,1377.0,1439.0,42.83302110141619,19.68,1253581.0,0.0,0.005930318754633124,0.0,0.005912803627113661,-352.56999999999994,-0.20623314634674214,1709.57,1349.1,0.0,4.6320891614909305,-360.4699999999999,4.6320891614906925,1709.57,1362.425,0.0,12.204426504992837,-347.1449999999999,12.204426504995164,1709.57,1397.4125,0.0,28.741794149499555,-312.15749999999997,28.74179414949948,0.0,3.2908779541277284e-12,5.732467800056434e-13,-0.42687097658616374,1,8,-0.6132298262997502,-0.7899045386224707,0,3.2908779541277284e-12
2005-08-10 21:00:00,1709.57,1367.0,2321.0,1406.0,1421.0,42.83302110141619,19.68,1253581.0,0.0,0.00736919675755332,0.0,0.007342176889079788,-342.56999999999994,-0.20038372222254716,1709.57,1353.45,0.0,8.613942186943309,-356.11999999999995,8.613942186943186,1709.57,1361.675,0.0,11.370581848741477,-347.8949999999999,11.370581848744022,1709.57,1397.2541666666666,0.0,28.88476123316893,-312.3158333333332,28.884761233168852,0.0,0.0,5.675861759420592e-13,-0.25107166720386037,2,8,-0.6267266965083301,-0.7792391467859886,0,0.0
2005-08-11 21:00:00,1709.57,1378.0,1676.0,1435.0,1403.0,42.83302110141619,19.68,1253581.0,0.0,0.008046817849304944,0.0,0.008014614849654933,-331.56999999999994,-0.1939493556859327,1709.57,1359.75,0.0,12.774486291041278,-349.81999999999994,12.774486291041201,1709.57,1361.6875,0.0,11.389305637075447,-347.8824999999999,11.38930563707799,1709.57,1397.25,0.0,28.88756696961051,-312.3199999999999,28.887566969610436,0.0,0.0,0.0,-0.9265296168333693,3,8,-0.6400381082043503,-0.7683431655492202,0,0.0
2005-08-12 21:00:00,1709.57,1377.75,1656.25,1415.0,1433.0,42.83302110141619,19.68,1253581.0,0.0,-0.00018142235123363992,0.0,-0.0001814388102596709,-331.81999999999994,-0.19409559128903756,1709.57,1365.75,0.0,12.774486291041278,-343.81999999999994,12.774486291041201,1709.57,1361.9,0.0,11.657784839685581,-347.66999999999996,11.657784839688052,1709.57,1397.2125,0.0,28.91178960890927,-312.3574999999999,28.911789608909196,0.0,0.0,-5.665254486850985e-13,-0.9190439213610215,4,8,-0.65316012232693,-0.7572198192083127,0,0.0
2005-08-13 21:00:00,1709.57,1377.5,1636.5,1414.5833333333333,1431.4166666666667,42.83302110141619,19.68,1253581.0,0.0,-0.00018145527127566563,0.0,-0.00018147173627447444,-332.06999999999994,-0.19424182689214245,1709.57,1371.45,0.0,9.324698386543206,-338.11999999999995,9.324698386543107,1709.57,1362.3125,0.0,12.07020990311459,-347.25749999999994,12.070209903116945,1709.57,1397.2208333333333,0.0,28.905936419890256,-312.34916666666663,28.905936419890182,0.0,0.0,-5.667549044076185e-13,-0.8715735882928022,5,8,-0.666088855860977,-0.7458723993404063,0,0.0
2005-08-14 21:00:00,1709.57,1377.25,1616.75,1414.1666666666667,1429.8333333333333,42.83302110141619,19.68,1253581.0,0.0,-0.0001814882032667997,0.0,-0.0001815046742441595,-332.31999999999994,-0.19438806249524732,1709.57,1375.5,0.0,4.759858191165077,-334.06999999999994,4.759858191164908,1709.57,1362.925,0.0,12.51633143662958,-346.6449999999999,12.516331436631809,1709.57,1396.925,0.0,29.019656546928648,-312.6449999999999,29.019656546928566,2.569165723077037e-11,0.0,0.0,-0.8194966990989384,6,8,-0.6788204829862355,-0.734304263829602,0,0.0
