date,spot_close,fut_close,volume,next_day_pred,next_month_pred,ffb_price,oer,production,spot_ret,fut_ret,log_ret_spot,log_ret_fut,basis,basis_pct,spot_ma_5,fut_ma_5,spot_std_5,fut_std_5,basis_mean_5,basis_std_5,spot_ma_20,fut_ma_20,spot_std_20,fut_std_20,basis_mean_20,basis_std_20,spot_ma_60,fut_ma_60,spot_std_60,fut_std_60,basis_mean_60,basis_std_60,hr_ols_5,hr_ols_20,hr_ols_60,volume_z,dayofweek,month,sin_doy,cos_doy,is_month_end,hedge_ratio_target,cov_5,varf_5,corr_5,ols_proxy_5,cov_20,varf_20,corr_20,ols_proxy_20,cov_60,varf_60,corr_60,ols_proxy_60,ols_proxy_diff_5_20,ols_proxy_diff_20_60,spot_ret_lag1,fut_ret_lag1,basis_lag1,spot_ret_lag5,fut_ret_lag5,basis_lag5,spot_ret_lag10,fut_ret_lag10,basis_lag10,vol_regime,target_hr,hr_now,target_dhr
2005-07-13 21:00:00,1709.57,1419.0,1800.0,1409.48,1434.04,42.83302110141619,19.68,1253581.0,0.0,-0.0007042253521126751,0.0,-0.0007044734352641,290.56999999999994,-0.1699667167767333,1709.57,1420.7,0.0,1.565247584250453,-288.86999999999995,1.565247584249691,1709.57,1420.575,0.0,7.500043859520339,-288.99499999999995,7.500043859520482,1709.57,1404.8458333333333,0.0,19.141538582198283,-304.72416666666663,19.141538582198255,0.0,-8.714027434679009e-12,0.0,-0.8346007711015325,2,7,-0.1944312200476619,-0.9809161537413774,0,-8.714027434679009e-12,-0.0,2.065665723159502e-06,,-0.0,,,,,,,,,,,0.0,-0.0021082220660576523,289.56999999999994,0.0,0.0010585744530697827,291.06999999999994,0.0,0.004213483146067398,279.56999999999994,0,0.0,-8.714027434679009e-12,8.714027434679009e-12
2005-07-14 21:00:00,1709.57,1418.0,648.0,1407.96,1433.08,42.83302110141619,19.68,1253581.0,0.0,-0.0007047216349541641,0.0,-0.0007049700679697,291.56999999999994,-0.1705516591891528,1709.57,1420.3,0.0,1.987460691435641,-289.2699999999999,1.987460691435054,1709.57,1419.8625,0.0,6.992230180330799,-289.70749999999987,6.992230180330972,1709.57,1405.3416666666667,0.0,19.08960620263686,-304.2283333333333,19.08960620263683,1.4736116686946922e-10,0.0,1.299497457743741e-12,-1.6595621938394418,3,7,-0.2112757555821793,-0.9774264960104057,0,0.0,0.0,1.8178414962749754e-06,,0.0,,,,,,,,,,,0.0,-0.0007042253521126751,290.56999999999994,0.0,0.0010574550581601283,289.56999999999994,0.0,0.00419580419580412,273.56999999999994,0,0.0,0.0,0.0
2005-07-15 21:00:00,1709.57,1416.25,855.5,1406.44,1432.12,42.83302110141619,19.68,1253581.0,0.0,-0.0012341325811001669,0.0,-0.0012348947498566,293.31999999999994,-0.1715753084108869,1709.57,1419.25,0.0,2.5124689052805844,-290.31999999999994,2.512468905280125,1709.57,1419.45,0.0,6.947453149403025,-290.11999999999995,6.947453149403213,1709.57,1405.9125,0.0,18.890845296517288,-303.6575,18.89084529651726,0.0,0.0,0.0,-1.3247195773849416,4,7,-0.2280577712215198,-0.9736476020539838,0,0.0,0.0,1.3353867096930984e-06,,0.0,,,,,,,,,,,0.0,-0.0007047216349541641,291.56999999999994,0.0,0.0010563380281689572,288.06999999999994,0.0,-0.004874651810584996,280.56999999999994,0,0.0,0.0,0.0
2005-07-16 21:00:00,1709.57,1414.5,1063.0,1404.92,1431.16,42.83302110141619,19.68,1253581.0,0.0,-0.0012356575463371433,0.0,-0.001236421600594,295.06999999999994,-0.172598957632621,1709.57,1417.55,0.0,2.196588263649284,-292.0199999999999,2.19658826364877,1709.57,1419.3375,0.0,7.0113981449751215,-290.2325,7.011398144975311,1709.57,1406.2875,0.0,18.833223494754957,-303.2825,18.83322349475492,0.0,-9.970966803182454e-12,0.0,-1.0614120046822164,5,7,-0.2447723008972595,-0.9695805901076308,0,-9.970966803182454e-12,0.0,3.295907406883353e-07,,0.0,,,,,,,,,,,0.0,-0.0012341325811001669,293.31999999999994,0.0,0.0010552233556102575,286.56999999999994,0.0,-0.01259622113365988,298.56999999999994,0,2.942741709392168e-12,-9.970966803182454e-12,1.2913708512574623e-11
2005-07-17 21:00:00,1709.57,1412.75,1270.5,1403.4,1430.2,42.83302110141619,19.68,1253581.0,0.0,-0.001237186284906322,0.0,-0.0012379522316692,296.81999999999994,-0.1736226068543551,1709.57,1416.1,0.0,2.540915189454706,-293.4699999999999,2.540915189454294,1709.57,1419.525,0.0,6.766257225534466,-290.045,6.766257225534655,1709.57,1406.6166666666666,0.0,18.769535961924817,-302.95333333333326,18.76953596192478,9.01570740189004e-11,0.0,0.0,-0.8635601204261907,6,7,-0.2614143985111562,-0.965226663665613,0,0.0,0.0,8.464854667919541e-08,,0.0,,,,,,,,,,,0.0,-0.0012356575463371433,295.06999999999994,0.0,-0.0021082220660576523,289.56999999999994,0.0,0.00425230333097093,292.56999999999994,0,0.0,0.0,0.0
2005-07-18 21:00:00,1709.57,1411.0,1478.0,1401.88,1429.24,42.83302110141619,19.68,1253581.0,0.0,-0.0012387188108299307,0.0,-0.0012394866571385,298.56999999999994,-0.1746462560760892,1709.57,1414.5,0.0,2.7669929526476142,-295.06999999999994,2.7669929526472545,1709.57,1418.975,0.0,6.997602973048222,-290.5949999999999,6.99760297304842,1709.57,1407.0666666666666,0.0,18.540374328097823,-302.5033333333333,18.54037432809779,-7.602633262165619e-11,0.0,1.3776293180293361e-12,-0.5877519420451589,0,7,-0.2779791393987801,-0.9605871111248128,0,0.0,0.0,5.654436101669843e-08,,0.0,,,,,,,,,,,0.0,-0.001237186284906322,296.81999999999994,0.0,-0.0007042253521126751,290.56999999999994,0.0,0.0010585744530697827,291.06999999999994,0,0.0,0.0,0.0
2005-07-19 21:00:00,1709.57,1411.0,2426.0,1400.36,1428.28,42.83302110141619,19.68,1253581.0,0.0,0.0,0.0,0.0,298.56999999999994,-0.1746462560760892,1709.57,1413.1,0.0,2.2817208418212567,-296.4699999999999,2.281720841820837,1709.57,1419.125,0.0,6.778691458882688,-290.44499999999994,6.778691458882885,1709.57,1407.4958333333334,0.0,18.323568438236443,-302.0741666666666,18.323568438236403,0.0,0.0,0.0,0.4465137509163757,1,7,-0.2944616217868012,-0.9556633054034704,0,0.0,0.0,3.0575168682819183e-07,,0.0,,,,,,,,,,,0.0,-0.0012387188108299307,298.56999999999994,0.0,-0.0007047216349541641,291.56999999999994,0.0,0.0010574550581601283,289.56999999999994,0,2.245214215746562e-12,0.0,2.245214215746562e-12
2005-07-20 21:00:00,1709.57,1408.0,1129.0,1398.84,1427.32,42.83302110141619,19.68,1253581.0,0.0,-0.002126151665485465,0.0,-0.0021284151348268,301.56999999999994,-0.1764010833133477,1709.57,1411.45,0.0,2.413503677229737,-298.11999999999995,2.4135036772293503,1709.57,1418.925,0.0,7.0534146265996,-290.6449999999999,7.053414626599793,1709.57,1407.8541666666667,0.0,18.115056692011837,-301.7158333333333,18.115056692011787,0.0,0.0,0.0,-0.8598648684229486,2,7,-0.3108569682435036,-0.9504567035349152,0,0.0,0.0,5.741607512488242e-07,,0.0,0.0,1.5368777466050113e-05,,0.0,,,,,0.0,,0.0,0.0,298.56999999999994,0.0,-0.0012341325811001669,293.31999999999994,0.0,0.0010563380281689572,288.06999999999994,0,-1.939300864138279e-12,0.0,-1.939300864138279e-12
2005-07-21 21:00:00,1709.57,1382.0,5788.0,1397.32,1426.36,42.83302110141619,19.68,1253581.0,0.0,-0.01846590909090906,0.0,-0.0186385323903719,327.56999999999994,-0.1916095860362547,1709.57,1404.95,0.0,12.942662013666348,-304.61999999999995,12.942662013666258,1709.57,1417.125,0.0,10.865354161398727,-292.44499999999994,10.865354161398871,1709.57,1407.7583333333334,0.0,18.2380078237326,-301.8116666666666,18.23800782373256,0.0,0.0,1.423687191408571e-12,2.9160010891370085,3,7,-0.3271603271220951,-0.9449688462364056,0,0.0,0.0,6.0537290985803595e-05,,0.0,0.0,3.0685813016623996e-05,,0.0,,,,,0.0,,0.0,-0.002126151665485465,301.56999999999994,0.0,-0.0012356575463371433,295.06999999999994,0.0,0.0010552233556102575,286.56999999999994,0,0.0,0.0,0.0
2005-07-22 21:00:00,1709.57,1377.75,4989.25,1395.8,1425.4,42.83302110141619,19.68,1253581.0,0.0,-0.0030752532561505452,0.0,-0.0030799915642711,331.81999999999994,-0.1940955912890375,1709.57,1397.95,0.0,16.61362392736763,-311.61999999999995,16.613623927367545,1709.57,1414.8125,0.0,13.839748961443762,-294.7574999999999,13.839748961443885,1709.57,1407.5708333333334,0.0,18.490211087855293,-301.9991666666666,18.490211087855247,-2.1088777107365407e-12,2.559116777455441e-12,-1.3851143696134829e-12,1.9888827802362228,4,7,-0.343366873996388,-0.939201357453208,0,2.559116777455441e-12,0.0,5.810995803508159e-05,,0.0,0.0,2.9123778192006706e-05,,0.0,,,,,0.0,,0.0,-0.01846590909090906,327.56999999999994,0.0,-0.001237186284906322,296.81999999999994,0.0,-0.0021082220660576523,289.56999999999994,0,0.0,2.559116777455441e-12,-2.559116777455441e-12
2005-07-23 21:00:00,1709.57,1373.5,4190.5,1394.28,1424.44,42.83302110141619,19.68,1253581.0,0.0,-0.0030847396116857606,0.0,-0.0030895072280161,336.06999999999994,-0.1965815965418204,1709.57,1390.45,0.0,17.679790722743373,-319.11999999999995,17.679790722743277,1709.57,1411.9875,0.0,16.150092675308343,-297.5824999999999,16.15009267530846,1709.57,1407.2625,0.0,18.903884061936026,-302.30749999999995,18.90388406193599,0.0,0.0,0.0,1.349113925668908,5,7,-0.3594718130884232,-0.9331559438780432,0,0.0,0.0,5.533716147424696e-05,,0.0,0.0,2.729352157698942e-05,,0.0,,,,,0.0,,0.0,-0.0030752532561505452,331.81999999999994,0.0,-0.0012387188108299307,298.56999999999994,0.0,-0.0007042253521126751,290.56999999999994,0,0.0,0.0,0.0
2005-07-24 21:00:00,1709.57,1369.25,3391.75,1392.76,1423.48,42.83302110141619,19.68,1253581.0,0.0,-0.00309428467419004,0.0,-0.0030990818714977,340.31999999999994,-0.1990676017946032,1709.57,1382.1,0.0,15.238315195585193,-327.4699999999999,15.238315195585086,1709.57,1408.65,0.0,17.744977050599765,-300.92,17.744977050599903,1709.57,1406.7166666666667,0.0,19.52114600229551,-302.8533333333333,19.52114600229548,0.0,0.0,0.0,0.8183644598837971,6,7,-0.3754703786876202,-0.9268343944460494,0,0.0,0.0,4.897423404997567e-05,,0.0,0.0,2.519588168555531e-05,,0.0,,,,,0.0,,0.0,-0.0030847396116857606,336.06999999999994,0.0,0.0,298.56999999999994,0.0,-0.0007047216349541641,291.56999999999994,0,-1.5830439662942009e-12,0.0,-1.5830439662942009e-12
2005-07-25 21:00:00,1709.57,1365.0,2593.0,1391.24,1422.52,42.83302110141619,19.68,1253581.0,0.0,-0.0031038889903232114,0.0,-0.0031087160447702,344.56999999999994,-0.2015536070473861,1709.57,1373.5,0.0,6.719840027857943,-336.06999999999994,6.71984002785777,1709.57,1405.45,0.0,19.55989452129554,-304.11999999999995,19.55989452129572,1709.57,1405.85,0.0,20.19938747183409,-303.7199999999999,20.19938747183407,0.0,-1.281189917206139e-12,0.0,0.2876587076010367,0,7,-0.3913578365610259,-0.9202385798054076,0,-1.281189917206139e-12,0.0,4.728664912964735e-05,,0.0,0.0,2.488487414787398e-05,,0.0,,,,,0.0,,0.0,-0.00309428467419004,340.31999999999994,0.0,-0.002126151665485465,301.56999999999994,0.0,-0.0012341325811001669,293.31999999999994,0,1.8209410469042704e-12,-1.281189917206139e-12,3.1021309641104096e-12
2005-07-26 21:00:00,1709.57,1363.0,2058.0,1389.72,1421.56,42.83302110141619,19.68,1253581.0,0.0,-0.00146520146520146,0.0,-0.0014662759225272,346.56999999999994,-0.2027234918722251,1709.57,1369.7,0.0,6.050309909418025,-339.86999999999995,6.050309909417821,1709.57,1403.05,0.0,21.67365609261735,-306.51999999999987,21.67365609261756,1709.57,1404.9708333333333,0.0,20.897099165460094,-304.5991666666666,20.89709916546008,0.0,0.0,0.0,-0.0472135598034437,1,7,-0.4071294853542516,-0.9133704517637858,0,0.0,0.0,5.278100862574403e-07,,0.0,0.0,1.8988344347554118e-05,,0.0,,,,,0.0,,0.0,-0.0031038889903232114,344.56999999999994,0.0,-0.01846590909090906,327.56999999999994,0.0,-0.0012356575463371433,295.06999999999994,0,0.0,0.0,0.0
2005-07-27 21:00:00,1709.57,1378.0,1935.0,1388.2,1420.6,42.83302110141619,19.68,1253581.0,0.0,0.011005135730007387,0.0,0.010945019877071,331.56999999999994,-0.1939493556859327,1709.57,1369.75,0.0,6.133922073192816,-339.81999999999994,6.133922073192605,1709.57,1401.1,0.0,22.102690953103817,-308.4699999999999,22.10269095310405,1709.57,1404.3625,0.0,21.1448006691712,-305.20749999999987,21.144800669171183,0.0,0.0,0.0,-0.145893578415422,2,7,-0.4227806579826773,-0.9062320427107696,0,0.0,0.0,3.799273969821928e-05,,0.0,0.0,2.5513584018020733e-05,,0.0,,,,,0.0,,0.0,-0.00146520146520146,346.56999999999994,0.0,-0.0030752532561505452,331.81999999999994,0.0,-0.001237186284906322,296.81999999999994,0,0.0,0.0,0.0
2005-07-28 21:00:00,1709.57,1377.0,1554.0,1386.68,1419.64,42.83302110141619,19.68,1253581.0,0.0,-0.0007256894049346707,0.0,-0.0007259528449496,332.56999999999994,-0.1945342980983521,1709.57,1370.45,0.0,6.829165395566428,-339.11999999999995,6.829165395566246,1709.57,1399.025,0.0,22.330045254155383,-310.545,22.330045254155664,1709.57,1403.7583333333334,0.0,21.402863278009665,-305.8116666666666,21.402863278009654,0.0,-9.830312469965644e-13,0.0,-0.4164964175872799,3,7,-0.4383067230125192,-0.898825465016444,0,-9.830312469965644e-13,-0.0,3.5406602922822216e-05,,-0.0,0.0,2.521432964259455e-05,,0.0,,,,,-0.0,,0.0,0.011005135730007387,331.56999999999994,0.0,-0.0030847396116857606,336.06999999999994,0.0,-0.0012387188108299307,298.56999999999994,0,-3.227539202632033e-12,-9.830312469965644e-13,-2.244507955635469e-12
2005-07-29 21:00:00,1709.57,1371.75,1982.5,1385.16,1418.68,42.83302110141619,19.68,1253581.0,0.0,-0.0038126361655773655,0.0,-0.0038199227895692,337.81999999999994,-0.1976052457635545,1709.57,1370.95,0.0,6.810836952974424,-338.61999999999995,6.8108369529742445,1709.57,1396.6125,0.0,22.55001385808875,-312.9574999999999,22.55001385808909,1709.57,1403.0875,0.0,21.76783434997921,-306.4825,21.76783434997921,0.0,9.639464381136593e-13,0.0,-0.1285850505873134,4,7,-0.4537030860313442,-0.8911529104063088,0,9.639464381136593e-13,-0.0,3.680912656557466e-05,,-0.0,0.0,2.5103776910834494e-05,,0.0,,,,,-0.0,,0.0,-0.0007256894049346707,332.56999999999994,0.0,-0.00309428467419004,340.31999999999994,0.0,0.0,298.56999999999994,0,0.0,9.639464381136593e-13,-9.639464381136593e-13
2005-07-30 21:00:00,1709.57,1366.5,2411.0,1383.64,1417.72,42.83302110141619,19.68,1253581.0,0.0,-0.003827227993439042,0.0,-0.0038345705709623,343.06999999999994,-0.2006761934287569,1709.57,1371.25,0.0,6.50960828314591,-338.31999999999994,6.509608283145732,1709.57,1393.8625,0.0,22.708315628513787,-315.70749999999987,22.708315628514207,1709.57,1402.6458333333333,0.0,22.239703943559476,-306.9241666666666,22.239703943559466,0.0,0.0,-9.574395645140937e-13,0.1450265395702529,5,7,-0.4689651910076318,-0.8832166493127127,0,0.0,-0.0,3.8173621880168016e-05,,-0.0,0.0,2.487160691703865e-05,,0.0,,,,,-0.0,,0.0,-0.0038126361655773655,337.81999999999994,0.0,-0.0031038889903232114,344.56999999999994,0.0,-0.002126151665485465,301.56999999999994,0,0.0,0.0,0.0
2005-07-31 21:00:00,1709.57,1361.25,2839.5,1382.12,1416.76,42.83302110141619,19.68,1253581.0,0.0,-0.0038419319429198184,0.0,-0.0038493311209526,348.31999999999994,-0.2037471410939592,1709.57,1370.9,0.0,7.0856368803377245,-338.67,7.085636880337536,1709.57,1390.775,0.0,22.736028098245352,-318.795,22.736028098245853,1709.57,1402.1666666666667,0.0,22.818957080898475,-307.4033333333333,22.818957080898468,-1.1593708136629392e-11,0.0,0.0,0.4039826546422655,6,7,-0.4840885216389758,-0.8750190302029955,1,0.0,0.0,4.132370456249863e-05,,0.0,0.0,2.4516821436836266e-05,,0.0,,,,,0.0,,0.0,-0.003827227993439042,343.06999999999994,0.0,-0.00146520146520146,346.56999999999994,0.0,-0.01846590909090906,327.56999999999994,0,-5.490681747244727e-12,0.0,-5.490681747244727e-12
